INDIVIDUAL_ID,GENUS,SPECIES,LOCALITY,COUNTRY,LATITUDE,N_S,LONGITUDE,E_W
8370,Lissotriton,vulgaris,Han-Pijesak,Bosnia i Hercegovina,44.095833,N,18.9588888,E
8371,Lissotriton,vulgaris,Han-Pijesak,Bosnia i Hercegovina,44.095833,N,18.9588888,E
13360,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13295,Lissotriton,vulgaris,Komen,Slovenia,45.81894663,N,13.75005709,E
13296,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13297,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13298,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13299,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13300,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13301,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13302,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13303,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13304,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13305,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13306,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13307,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13308,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13309,Lissotriton,vulgaris,Roč,Croatia,45.39766667,N,14.05086667,E
13310,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13311,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13312,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13313,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13314,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13315,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13316,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13317,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13318,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13319,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13320,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13321,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13322,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13323,Lissotriton,vulgaris,Svetvinčenat,Croatia,45.06798333,N,13.87651667,E
13324,Lissotriton,vulgaris,Dogna,Italy,46.45071371,N,13.30711582,E
13325,Lissotriton,vulgaris,Dogna,Italy,46.45071371,N,13.30711582,E
13326,Lissotriton,vulgaris,Dogna,Italy,46.45071371,N,13.30711582,E
13327,Lissotriton,vulgaris,Dogna,Italy,46.45071371,N,13.30711582,E
13328,Lissotriton,vulgaris,Dogna,Italy,46.45071371,N,13.30711582,E
13329,Lissotriton,vulgaris,Tarvisio,Italy,46.51276209,N,13.56959629,E
13330,Lissotriton,vulgaris,Tarvisio,Italy,46.51276209,N,13.56959629,E
13331,Lissotriton,vulgaris,Tarvisio,Italy,46.51276209,N,13.56959629,E
13332,Lissotriton,vulgaris,Tarvisio,Italy,46.51276209,N,13.56959629,E
13333,Lissotriton,vulgaris,Caleri,Italy,45.099609,N,12.331198,E
13334,Lissotriton,vulgaris,Caleri,Italy,45.099609,N,12.331198,E
13335,Lissotriton,vulgaris,Donega,Italy,44.94258615,N,9.241838745,E
13336,Lissotriton,vulgaris,Canavera,Italy,44.92172651,N,9.235536568,E
13337,Lissotriton,vulgaris,Canavera,Italy,44.92172651,N,9.235536568,E
13338,Lissotriton,vulgaris,Canavera,Italy,44.92172651,N,9.235536568,E
13339,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13340,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13341,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13342,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13343,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13344,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13345,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13346,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13347,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13348,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13349,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13350,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13353,Lissotriton,vulgaris,Castelleone,Italy,45.279965,N,9.762337,E
13381,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13382,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13383,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13384,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13385,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13386,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13387,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13388,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13389,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13390,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13391,Lissotriton,vulgaris,San-Romano,Italy,44.00622176,N,12.11947588,E
13392,Lissotriton,vulgaris,Pianoro,Italy,44.38769132,N,11.34438001,E
13394,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13395,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13396,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13397,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13398,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13399,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13400,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13401,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13402,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13403,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13404,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13405,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13406,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13407,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13408,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13409,Lissotriton,vulgaris,Terra-del-Sole,Italy,44.18688812,N,11.96002815,E
13410,Lissotriton,vulgaris,Montenovo,Italy,44.07035362,N,12.29735021,E
13411,Lissotriton,vulgaris,Montenovo,Italy,44.07035362,N,12.29735021,E
13412,Lissotriton,vulgaris,Montenovo,Italy,44.07035362,N,12.29735021,E
13413,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13414,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13415,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13416,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13417,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13418,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13419,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13420,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13421,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13422,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13423,Lissotriton,vulgaris,Senigallia,Italy,43.69057602,N,13.20442436,E
13431,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13432,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13433,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13434,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13435,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13436,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13437,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13438,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13439,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13440,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13441,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13442,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13443,Lissotriton,vulgaris,Bosco-Rocconi,Italy,42.748028,N,11.504324,E
13482,Lissotriton,vulgaris,Nespolo,Italy,42.152916,N,13.047295,E
13483,Lissotriton,vulgaris,Nespolo,Italy,42.152916,N,13.047295,E
13484,Lissotriton,vulgaris,Nespolo,Italy,42.152916,N,13.047295,E
13485,Lissotriton,vulgaris,Nespolo,Italy,42.152916,N,13.047295,E
13502,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13503,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13504,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13505,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13506,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13507,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13508,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13509,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13510,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13511,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13512,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13513,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13514,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13515,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13516,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
13517,Lissotriton,vulgaris,Ladispoli,Italy,41.94027914,N,12.09654414,E
1857,Lissotriton,montandoni,Łopuszna,Poland,49.51490021,N,20.14080048,E
12798,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12799,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12800,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12801,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12802,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12803,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12804,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12805,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12806,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12812,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12813,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12815,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12816,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12817,Lissotriton,helveticus,La-Manjoya,Spain,43.333542,N,-5.868313,W
12845,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12846,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12847,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12848,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12849,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12850,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12851,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12852,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12853,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12854,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
12855,Lissotriton,boscai,Lamuño,Spain,43.562837,N,-6.199628,W
8441,Lissotriton,montandoni x vulgaris F1 hybrid,Not_Applicable,Poland,0,N,0,E
5350,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5351,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5352,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5353,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5354,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5355,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5356,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5357,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5358,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5359,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5360,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5365,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
5366,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
5367,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
5368,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
5369,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
5370,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
5371,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
5372,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
5373,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
5418,Lissotriton,vulgaris,Tsarski-Izvor,Bulgaria,43.24200058,N,25.89800072,E
5419,Lissotriton,vulgaris,Tsarski-Izvor,Bulgaria,43.24200058,N,25.89800072,E
5420,Lissotriton,vulgaris,Tsarski-Izvor,Bulgaria,43.24200058,N,25.89800072,E
5479,Lissotriton,vulgaris,Novo-Oryahovo,Bulgaria,42.98799896,N,27.84600067,E
6039,Lissotriton,vulgaris,Tiszacsege,Hungary,47.70740128,N,20.94930077,E
6040,Lissotriton,vulgaris,Tiszacsege,Hungary,47.70740128,N,20.94930077,E
6041,Lissotriton,vulgaris,Tiszacsege,Hungary,47.70740128,N,20.94930077,E
6042,Lissotriton,vulgaris,Tiszacsege,Hungary,47.70740128,N,20.94930077,E
6043,Lissotriton,vulgaris,Tiszacsege,Hungary,47.70740128,N,20.94930077,E
6044,Lissotriton,vulgaris,Tiszacsege,Hungary,47.70740128,N,20.94930077,E
6045,Lissotriton,vulgaris,Pecica1,Romania,46.13399887,N,21.05220032,E
6046,Lissotriton,vulgaris,Pecica1,Romania,46.13399887,N,21.05220032,E
6047,Lissotriton,vulgaris,Pecica1,Romania,46.13399887,N,21.05220032,E
6048,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6049,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6050,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6051,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6052,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6053,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6054,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6055,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6056,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6057,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6058,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6059,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6060,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6061,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6062,Lissotriton,vulgaris,Pecica2,Romania,46.15439987,N,21.14249992,E
6161,Lissotriton,schmidtleri,Ihsaniye,Turkey,41.11883163,N,30.64682961,E
6162,Lissotriton,schmidtleri,Ihsaniye,Turkey,41.11883163,N,30.64682961,E
6163,Lissotriton,schmidtleri,Ihsaniye,Turkey,41.11883163,N,30.64682961,E
6164,Lissotriton,schmidtleri,Ihsaniye,Turkey,41.11883163,N,30.64682961,E
6165,Lissotriton,schmidtleri,Ihsaniye,Turkey,41.11883163,N,30.64682961,E
10272,Lissotriton,vulgaris,Obârşia-Lotrului,Romania,45.42908,N,23.62408,E
10274,Lissotriton,vulgaris,Debeli-Brijeg,Montenegro,42.476,N,18.464,E
10276,Lissotriton,vulgaris,Gračanica,Montenegro,42.736,N,19.074,E
